,code,name
1550,SZ.300200,高盟新材
1551,SZ.300201,海伦哲
1552,SZ.002569,步森股份
1554,SZ.002571,德力股份
1555,SZ.002572,索菲亚
1556,SZ.300202,聚龙股份
1557,SZ.300203,聚光科技
1558,SZ.300204,舒泰神
1559,SZ.300205,天喻信息
1560,SZ.300206,理邦仪器
1561,SZ.300207,欣旺达
1562,SZ.002573,清新环境
1563,SZ.002574,明牌珠宝
1564,SZ.002575,群兴玩具
1565,SZ.300208,恒顺众昇
1566,SZ.300209,天泽信息
1567,SZ.300210,森远股份
1568,SZ.002576,通达动力
1569,SZ.002577,雷柏科技
1570,SZ.002578,闽发铝业
1571,SZ.300211,亿通科技
1572,SZ.300212,易华录
1573,SZ.300213,佳讯飞鸿
1574,SZ.002579,中京电子
1575,SZ.002580,圣阳股份
1576,SZ.300214,日科化学
1577,SZ.300215,电科院
1578,SZ.300216,千山药机
1579,SZ.300217,东方电热
1580,SZ.300218,安利股份
1581,SZ.300219,鸿利智汇
1582,SZ.002581,未名医药
1583,SZ.002582,好想你
1584,SZ.300220,金运激光
1585,SZ.300221,银禧科技
1586,SZ.300222,科大智能
1587,SZ.002583,海能达
1588,SZ.300223,北京君正
1589,SZ.300224,正海磁材
1590,SZ.300225,金力泰
1591,SZ.002584,西陇科学
1592,SZ.002585,双星新材
1593,SZ.002586,围海股份
1594,SZ.300226,上海钢联
1595,SZ.300227,光韵达
1596,SZ.300228,富瑞特装
1597,SZ.002587,奥拓电子
1598,SZ.002588,史丹利
1599,SZ.002589,瑞康医药
1600,SZ.002590,万安科技
1601,SZ.300229,拓尔思
1602,SZ.300230,永利股份
1603,SZ.300231,银信科技
1604,SZ.002591,恒大高新
1605,SZ.300232,洲明科技
1606,SZ.300233,金城医药
1607,SZ.300234,开尔新材
1608,SZ.002593,日上集团
1609,SZ.002595,豪迈科技
1610,SZ.300235,方直科技
1611,SZ.300236,上海新阳
1612,SZ.300237,美晨生态
1613,SZ.300238,冠昊生物
1614,SZ.300239,东宝生物
1615,SZ.300240,飞力达
1616,SZ.002596,海南瑞泽
1617,SZ.002597,金禾实业
1618,SZ.002598,山东章鼓
1619,SZ.300241,瑞丰光电
1620,SZ.300242,佳云科技
1621,SZ.300243,瑞丰高材
1622,SZ.002599,盛通股份
1623,SZ.002600,领益智造
1624,SZ.002601,龙蟒佰利
1625,SZ.300244,迪安诊断
1626,SZ.300245,天玑科技
1627,SZ.300246,宝莱特
1628,SZ.002602,世纪华通
1629,SZ.002603,以岭药业
1631,SZ.300247,乐金健康
1632,SZ.300248,新开普
1633,SZ.300249,依米康
1634,SZ.300250,初灵信息
1635,SZ.300251,光线传媒
1636,SZ.002605,姚记扑克
1637,SZ.002606,大连电瓷
1638,SZ.002607,亚夏汽车
1639,SZ.002608,江苏国信
1640,SZ.002609,捷顺科技
1641,SZ.002610,爱康科技
1642,SZ.300252,金信诺
1643,SZ.300253,卫宁健康
1644,SZ.300254,仟源医药
1645,SZ.300255,常山药业
1646,SZ.300256,星星科技
1647,SZ.300257,开山股份
1648,SZ.300258,精锻科技
1649,SZ.002611,东方精工
1650,SZ.002612,朗姿股份
1651,SZ.002613,北玻股份
1652,SZ.300259,新天科技
1653,SZ.300260,新莱应材
1654,SZ.300261,雅本化学
1655,SZ.002614,奥佳华
1656,SZ.002615,哈尔斯
1657,SZ.300262,巴安水务
1658,SZ.300263,隆华节能
1659,SZ.300264,佳创视讯
1660,SZ.300265,通光线缆
1661,SZ.002616,长青集团
1662,SZ.002617,露笑科技
1663,SZ.002618,丹邦科技
1664,SZ.300266,兴源环境
1665,SZ.300267,尔康制药
1666,SZ.300268,佳沃股份
1667,SZ.002619,艾格拉斯
1668,SZ.002620,瑞和股份
1669,SZ.002621,三垒股份
1670,SZ.300269,联建光电
1671,SZ.300270,中威电子
1672,SZ.002623,亚玛顿
1673,SZ.002622,融钰集团
1674,SZ.300271,华宇软件
1675,SZ.300273,和佳股份
1676,SZ.002624,完美世界
1677,SZ.002626,金达威
1678,SZ.300272,开能环保
1679,SZ.300274,阳光电源
1680,SZ.300275,梅安森
1681,SZ.002625,光启技术
1682,SZ.002627,宜昌交运
1683,SZ.002628,成都路桥
1684,SZ.002629,仁智股份
1685,SZ.002592,八菱科技
1686,SZ.002630,华西能源
1687,SZ.002631,德尔未来
1688,SZ.300276,三丰智能
1689,SZ.002632,道明光学
1690,SZ.002633,申科股份
1691,SZ.300277,海联讯
1692,SZ.002635,安洁科技
1693,SZ.002636,金安国纪
1694,SZ.002637,赞宇科技
1695,SZ.002638,勤上股份
1696,SZ.002634,棒杰股份
1697,SZ.002639,雪人股份
1698,SZ.002640,跨境通
1699,SZ.002641,永高股份
1700,SZ.300278,华昌达
1701,SZ.002642,荣之联
1702,SZ.002643,万润股份
1703,SZ.002645,华宏科技
1704,SZ.002644,佛慈制药
1705,SZ.002646,青青稞酒
1706,SZ.002647,民盛金科
1707,SZ.002648,卫星石化
1708,SZ.300279,和晶科技
1709,SZ.300280,南通锻压
1710,SZ.300281,金明精机
1711,SZ.300282,三盛教育
1712,SZ.002203,海亮股份
1713,SZ.002649,博彦科技
1714,SZ.002650,加加食品
1715,SZ.002651,利君股份
1716,SZ.300283,温州宏丰
1717,SZ.300284,苏交科
1718,SZ.300285,国瓷材料
1719,SZ.300286,安科瑞
1720,SZ.002653,海思科
1721,SZ.002652,扬子新材
1722,SZ.300287,飞利信
1723,SZ.300291,华录百纳
1724,SZ.300288,朗玛信息
1725,SZ.300289,利德曼
1726,SZ.300290,荣科科技
1727,SZ.002654,万润科技
1728,SZ.002655,共达电声
1729,SZ.002656,摩登大道
1730,SZ.002657,中科金财
1731,SZ.300292,吴通控股
1732,SZ.300293,蓝英装备
1733,SZ.300294,博雅生物
1734,SZ.002658,雪迪龙
1735,SZ.002659,凯文教育
1736,SZ.002662,京威股份
1737,SZ.300295,三六五网
1738,SZ.300296,利亚德
1739,SZ.300297,蓝盾股份
1740,SZ.002660,茂硕电源
1741,SZ.002661,克明面业
1742,SZ.002663,普邦股份
1743,SZ.002664,长鹰信质
1744,SZ.300298,三诺生物
1745,SZ.300299,富春股份
1746,SZ.300300,汉鼎宇佑
1747,SZ.300303,聚飞光电
1748,SZ.300301,长方集团
1749,SZ.300302,同有科技
1750,SZ.300304,云意电气
1751,SZ.002665,首航节能
1752,SZ.002666,德联集团
1753,SZ.002667,鞍重股份
1754,SZ.300305,裕兴股份
1755,SZ.300306,远方信息
1756,SZ.300307,慈星股份
1757,SZ.300308,中际旭创
1758,SZ.300309,吉艾科技
1759,SZ.002668,奥马电器
1760,SZ.002669,康达新材
1761,SZ.002670,国盛金控
1762,SZ.300310,宜通世纪
1763,SZ.300311,任子行
1764,SZ.300313,天山生物
1765,SZ.002671,龙泉股份
1766,SZ.002672,东江环保
1767,SZ.002673,西部证券
1768,SZ.002674,兴业科技
1769,SZ.300312,邦讯技术
1770,SZ.300314,戴维医疗
1771,SZ.300315,掌趣科技
1772,SZ.300316,晶盛机电
1773,SZ.300317,珈伟股份
1774,SZ.300318,博晖创新
1775,SZ.300319,麦捷科技
1776,SZ.300321,同大股份
1777,SZ.002675,东诚药业
1778,SZ.002676,顺威股份
1779,SZ.002677,浙江美大
1780,SZ.002678,珠江钢琴
1781,SZ.300320,海达股份
1782,SZ.300323,华灿光电
1783,SZ.300325,德威新材
1784,SZ.002679,福建金森
1785,SZ.002680,长生生物
1786,SZ.002681,奋达科技
1787,SZ.300322,硕贝德
1788,SZ.300324,旋极信息
1789,SZ.002682,龙洲股份
1790,SZ.002683,宏大爆破
1791,SZ.002684,猛狮科技
1792,SZ.002685,华东重机
1793,SZ.300326,凯利泰
1794,SZ.300327,中颖电子
1795,SZ.300328,宜安科技
1796,SZ.300329,海伦钢琴
1797,SZ.300330,华虹计通
1798,SZ.300331,苏大维格
1799,SZ.300332,天壕环境
1800,SZ.300333,兆日科技
1801,SZ.002686,亿利达
1802,SZ.300334,津膜科技
1803,SZ.300335,迪森股份
1804,SZ.300336,新文化
1805,SZ.002687,乔治白
1806,SZ.002688,金河生物
1807,SZ.002689,远大智能
1808,SZ.300337,银邦股份
1809,SZ.300339,润和软件
1810,SZ.300338,开元股份
1811,SZ.300340,科恒股份
1812,SZ.300341,麦迪电气
1813,SZ.300342,天银机电
1814,SZ.002690,美亚光电
1815,SZ.002691,冀凯股份
1816,SZ.300343,联创互联
1817,SZ.300344,太空智造
1818,SZ.300345,红宇新材
1819,SZ.300346,南大光电
1820,SZ.002692,睿康股份
1821,SZ.002693,双成药业
1822,SZ.002694,顾地科技
1823,SZ.300347,泰格医药
1824,SZ.300348,长亮科技
1825,SZ.300349,金卡智能
1826,SZ.300350,华鹏飞
1827,SZ.002695,煌上煌
1828,SZ.002696,百洋股份
1829,SZ.002697,红旗连锁
1830,SZ.002698,博实股份
1831,SZ.002699,美盛文化
1832,SZ.300352,北信源
1833,SZ.300351,永贵电器
1834,SZ.300354,东华测试
1835,SZ.002700,新疆浩源
1836,SZ.300353,东土科技
1837,SZ.300355,蒙草生态
1838,SZ.300356,光一科技
1839,SZ.002701,奥瑞金
1840,SZ.002702,海欣食品
1841,SZ.002703,浙江世宝
1842,SZ.000039,中集集团
1843,SZ.000333,美的集团
1844,SZ.000513,丽珠集团
1845,SZ.002705,新宝股份
1846,SZ.002706,良信电器
1847,SZ.002708,光洋股份
1848,SZ.300357,我武生物
1849,SZ.300358,楚天科技
1850,SZ.300359,全通教育
1851,SZ.300360,炬华科技
1852,SZ.300362,天翔环境
1853,SZ.002707,众信旅游
1854,SZ.002709,天赐材料
1855,SZ.002712,思美传媒
1856,SZ.300365,恒华科技
1857,SZ.300368,汇金股份
1858,SZ.300370,安控科技
1859,SZ.300371,汇中股份
1860,SZ.300373,扬杰科技
1861,SZ.002522,浙江众成
1862,SZ.002711,欧浦智网
1863,SZ.002721,金一文化
1864,SZ.300366,创意信息
1865,SZ.300375,鹏翎股份
1866,SZ.300376,易事特
1867,SZ.300377,赢时胜
1868,SZ.300378,鼎捷软件
1869,SZ.002714,牧原股份
1870,SZ.002716,金贵银业
1871,SZ.002718,友邦吊顶
1872,SZ.002719,麦趣尔
1873,SZ.002722,金轮股份
1874,SZ.300379,东方通
1875,SZ.300380,安硕信息
1876,SZ.300381,溢多利
1877,SZ.002723,金莱特
1878,SZ.002725,跃岭股份
1879,SZ.300363,博腾股份
1880,SZ.300367,东方网力
1881,SZ.300369,绿盟科技
1882,SZ.300382,斯莱克
1883,SZ.300383,光环新网
1884,SZ.002713,东易日盛
1885,SZ.002715,登云股份
1886,SZ.002717,岭南股份
1887,SZ.002594,比亚迪
1888,SZ.002726,龙大肉食
1889,SZ.300385,雪浪环境
1890,SZ.300386,飞天诚信
1891,SZ.002727,一心堂
1892,SZ.300387,富邦股份
1893,SZ.002728,特一药业
1894,SZ.300390,天华超净
1895,SZ.300384,三联虹普
1896,SZ.300388,国祯环保
1897,SZ.300389,艾比森
1898,SZ.300391,康跃科技
1899,SZ.300392,腾信股份
1900,SZ.300395,菲利华
1901,SZ.300396,迪瑞医疗
1902,SZ.300397,天和防务
1903,SZ.002729,好利来
1904,SZ.300393,中来股份
1905,SZ.002730,电光科技
1906,SZ.300398,飞凯材料
1907,SZ.300399,京天利
1908,SZ.300401,花园生物
1909,SZ.300400,劲拓股份
1910,SZ.300402,宝色股份
1911,SZ.000166,申万宏源
1912,SZ.300498,温氏股份
1913,SZ.001979,招商蛇口
1914,SZ.002824,和胜股份
1915,SZ.300593,新雷能
1916,SZ.300589,江龙船艇
1917,SZ.002842,翔鹭钨业
1918,SZ.300590,移为通信
1919,SZ.300584,海辰药业
1920,SZ.300592,华凯创意
1921,SZ.300596,利安隆
1922,SZ.002841,视源股份
1923,SZ.002843,泰嘉股份
1924,SZ.300599,雄塑科技
1925,SZ.300595,欧普康视
1926,SZ.300597,吉大通信
1927,SZ.002845,同兴达
1928,SZ.300600,瑞特股份
1929,SZ.300598,诚迈科技
1930,SZ.300602,飞荣达
1931,SZ.300603,立昂技术
1932,SZ.002846,英联股份
1933,SZ.002847,盐津铺子
1934,SZ.300606,金太阳
1935,SZ.300578,会畅通讯
1936,SZ.300601,康泰生物
1937,SZ.300605,恒锋信息
1938,SZ.002848,高斯贝尔
1939,SZ.300610,晨化股份
1940,SZ.300609,汇纳科技
1941,SZ.300607,拓斯达
1942,SZ.300608,思特奇
1943,SZ.002849,威星智能
1944,SZ.300611,美力科技
1945,SZ.300612,宣亚国际
1946,SZ.300615,欣天科技
1947,SZ.300613,富瀚微
1948,SZ.002850,科达利
1949,SZ.300616,尚品宅配
1950,SZ.300617,安靠智电
1951,SZ.300619,金银河
1952,SZ.002851,麦格米特
1953,SZ.300618,寒锐钴业
1954,SZ.002852,道道全
1955,SZ.300620,光库科技
1956,SZ.300621,维业股份
1957,SZ.002853,皮阿诺
1958,SZ.300622,博士眼镜
1959,SZ.300623,捷捷微电
1960,SZ.002856,美芝股份
1961,SZ.300625,三雄极光
1962,SZ.002855,捷荣技术
1963,SZ.300626,华瑞股份
1964,SZ.300627,华测导航
1965,SZ.300628,亿联网络
1966,SZ.002774,快意电梯
1967,SZ.300630,普利制药
1968,SZ.002857,三晖电气
1969,SZ.300629,新劲刚
1970,SZ.300631,久吾高科
1971,SZ.002858,力盛赛车
1972,SZ.002859,洁美科技
1973,SZ.300635,达安股份
1974,SZ.300632,光莆股份
1975,SZ.300633,开立医疗
1976,SZ.300636,同和药业
1977,SZ.002860,星帅尔
1978,SZ.300637,扬帆新材
1979,SZ.300639,凯普生物
1980,SZ.002861,瀛通通讯
1981,SZ.300638,广和通
1982,SZ.002862,实丰文化
1983,SZ.002863,今飞凯达
1984,SZ.300641,正丹股份
1985,SZ.300604,长川科技
1986,SZ.300640,德艺文创
1987,SZ.002865,钧达股份
1988,SZ.002866,传艺科技
1989,SZ.300514,友讯达
1990,SZ.300554,三超新材
1991,SZ.002867,周大生
1992,SZ.002868,绿康生化
1993,SZ.300642,透景生命
1994,SZ.300645,正元智慧
1995,SZ.300646,侨源气体
1996,SZ.300648,星云股份
1997,SZ.300647,超频三
1998,SZ.300643,万通智控
1999,SZ.300650,太龙照明
2000,SZ.002869,金溢科技
2001,SZ.300649,杭州园林
2002,SZ.300651,金陵体育
2003,SZ.002870,香山股份
2004,SZ.300652,雷迪克
2005,SZ.002871,伟隆股份
2006,SZ.300653,正海生物
2007,SZ.002872,天圣制药
2008,SZ.300657,弘信电子
2009,SZ.300655,晶瑞股份
2010,SZ.002873,新天药业
2011,SZ.300656,民德电子
2012,SZ.300659,中孚信息
2013,SZ.300658,延江股份
2014,SZ.002875,安奈儿
2015,SZ.300660,江苏雷利
2016,SZ.002876,三利谱
2017,SZ.002877,智能自控
2018,SZ.002878,元隆雅图
2019,SZ.300662,科锐国际
2020,SZ.300663,科蓝软件
2021,SZ.300661,圣邦股份
2022,SZ.002879,长缆科技
2023,SZ.002880,卫光生物
2024,SZ.300666,江丰电子
2025,SZ.300665,飞鹿股份
2026,SZ.002881,美格智能
2027,SZ.002882,金龙羽
2028,SZ.300668,杰恩设计
2029,SZ.300667,必创科技
2030,SZ.002883,中设股份
2031,SZ.300669,沪宁股份
2032,SZ.002886,沃特股份
2033,SZ.002885,京泉华
2034,SZ.300670,大烨智能
2035,SZ.300671,富满电子
2036,SZ.300672,国科微
2037,SZ.300675,建科院
2038,SZ.002884,凌霄泵业
2039,SZ.002887,绿茵生态
2040,SZ.300676,华大基因
2041,SZ.300673,佩蒂股份
2042,SZ.002888,惠威科技
2043,SZ.300677,英科医疗
2044,SZ.300678,中科信息
2045,SZ.002889,东方嘉盛
2046,SZ.300679,电连技术
2047,SZ.300680,隆盛科技
2048,SZ.300681,英搏尔
2049,SZ.300682,朗新科技
2050,SZ.300686,智动力
2051,SZ.300683,海特生物
2052,SZ.002890,弘宇股份
2053,SZ.300685,艾德生物
2054,SZ.300687,赛意信息
2055,SZ.300691,联合光电
2056,SZ.300690,双一科技
2057,SZ.300688,创业黑马
2058,SZ.300689,澄天伟业
2059,SZ.002891,中宠股份
2060,SZ.002892,科力尔
2061,SZ.300692,中环环保
2062,SZ.300693,盛弘股份
2063,SZ.002893,华通热力
2064,SZ.002895,川恒股份
2065,SZ.300695,兆丰股份
2066,SZ.300696,爱乐达
2067,SZ.300698,万马科技
2068,SZ.300699,光威复材
2069,SZ.002896,中大力德
2070,SZ.300697,电工合金
2071,SZ.002897,意华股份
2072,SZ.002898,赛隆药业
2073,SZ.300700,岱勒新材
2074,SZ.002899,英派斯
2075,SZ.300702,天宇股份
2076,SZ.300701,森霸传感
2077,SZ.002900,哈三联
2078,SZ.002901,大博医疗
2079,SZ.300654,世纪天鸿
2080,SZ.300703,创源文化
2081,SZ.002902,铭普光磁
2082,SZ.300705,九典制药
2083,SZ.300706,阿石创
2084,SZ.002903,宇环数控
2085,SZ.002906,华阳集团
2086,SZ.300708,聚灿光电
2087,SZ.002905,金逸影视
2088,SZ.300707,威唐工业
2089,SZ.300709,精研科技
2090,SZ.002908,德生科技
2091,SZ.002907,华森制药
2092,SZ.300710,万隆光电
2093,SZ.002909,集泰股份
2094,SZ.002910,庄园牧场
2095,SZ.300715,凯伦股份
2096,SZ.300711,广哈通信
2097,SZ.300712,永福股份
2098,SZ.300713,英可瑞
2099,SZ.300718,长盛轴承
2100,SZ.300716,国立科技
2101,SZ.300719,安达维尔
2102,SZ.300717,华信新材
2103,SZ.300720,海川智能
2104,SZ.300721,怡达股份
2105,SZ.002864,盘龙药业
2106,SZ.300722,新余国科
2107,SZ.300723,一品红
2108,SZ.300725,药石科技
2109,SZ.002911,佛燃股份
2110,SZ.300726,宏达电子
2111,SZ.300728,天常股份
2112,SZ.002912,中新赛克
2113,SZ.300727,润禾材料
2114,SZ.002913,奥士康
2115,SZ.300729,乐歌股份
2116,SZ.002915,中欣氟材
2117,SZ.300730,科创信息
2118,SZ.300731,科创新源
2119,SZ.002916,深南电路
2120,SZ.002917,金奥博
2122,SZ.300732,设研院
2123,SZ.002918,蒙娜丽莎
2124,SZ.002919,名臣健康
2125,SZ.002920,德赛西威
2126,SZ.300684,中石科技
2127,SZ.300733,西菱动力
2128,SZ.002922,伊戈尔
2129,SZ.002921,联诚精密
2130,SZ.300735,光弘科技
2131,SZ.002923,润都股份
2132,SZ.300664,鹏鹞环保
2136,SZ.001965,招商公路
2137,SZ.300736,百华悦邦
2138,SZ.002925,盈趣科技
2139,SZ.300624,万兴科技
2140,SZ.300737,科顺股份
2141,SZ.300738,奥飞数据
2142,SZ.300739,明阳电路
2143,SZ.002926,华西证券
2144,SZ.300740,御家汇
2145,SZ.300644,南京聚隆
2146,SZ.002927,泰永长征
2149,SZ.002929,润建通信
2150,SZ.300741,华宝股份
2151,SZ.002928,华夏航空
2153,SZ.002930,宏川智慧
2154,SZ.300634,彩讯股份
2157,SZ.002931,锋龙股份
2159,SZ.300504,天邑股份
2165,SZ.300742,越博动力
2166,SZ.300743,天地数码
2167,SZ.300454,深信服
2168,SZ.300745,欣锐科技
2169,SZ.300746,汉嘉设计
2171,SZ.300750,宁德时代
2172,SZ.300747,锐科激光
